factor,year,ic,rank_ic,count
vol_percentile_60d_252d,2020.0,-0.1990247118561572,-0.2154092246254113,243.0
vol_percentile_60d_252d,2021.0,-0.1466733527435757,-0.22149083557586435,243.0
vol_percentile_60d_252d,2022.0,-0.05853983040430294,-0.09633175553970727,242.0
vol_percentile_60d_252d,2023.0,0.00878219601123639,0.1370302366639819,242.0
vol_percentile_60d_252d,2024.0,-0.14835585983032853,0.04188217823700993,242.0
vol_percentile_60d_252d,2025.0,-0.0003361534909128684,-0.11223605672379762,243.0
vol_percentile_60d_252d,2026.0,-0.2098226740504346,-0.27485059705693937,97.0
atr_14d,2018.0,0.05731519188514902,0.06691102135825996,230.0
atr_14d,2019.0,-0.13051870372672728,-0.0975921549256501,244.0
atr_14d,2020.0,-0.23894896954288214,-0.2555929086344768,243.0
atr_14d,2021.0,-0.2087237960221713,-0.24110704662120455,243.0
atr_14d,2022.0,-0.11710613443736544,-0.14184264449375542,242.0
atr_14d,2023.0,0.18214739275012096,0.20541603753196058,242.0
atr_14d,2024.0,-0.055000349113386936,0.06131105031147098,242.0
atr_14d,2025.0,-0.08243613275305191,-0.10595274360444039,243.0
atr_14d,2026.0,-0.36462929196983684,-0.42001104565537556,97.0
atr_pct_14d,2018.0,0.2929547818378757,0.32450296344286533,230.0
atr_pct_14d,2019.0,0.05617722096322193,0.05222936776410625,244.0
atr_pct_14d,2020.0,-0.0678686603969524,-0.10397149170124828,243.0
atr_pct_14d,2021.0,-0.07858754088332986,-0.09047002564141161,243.0
atr_pct_14d,2022.0,0.08549764658102475,-0.01572411317161726,242.0
atr_pct_14d,2023.0,0.235699726411915,0.23933157807167618,242.0
atr_pct_14d,2024.0,0.07210290720974394,0.218680416360351,242.0
atr_pct_14d,2025.0,-0.02130319912751964,-0.06707161029068628,243.0
atr_pct_14d,2026.0,-0.25662748921659284,-0.3388780770039974,97.0
intraday_range,2018.0,0.15867836573761082,0.15889029320172854,243.0
intraday_range,2019.0,0.11326006901232313,0.0892461844140849,244.0
intraday_range,2020.0,-0.14342289340586445,-0.11801405343382491,243.0
intraday_range,2021.0,0.006905156663950545,-0.013047347125836942,243.0
intraday_range,2022.0,0.04442133745208091,0.06144050844164009,242.0
intraday_range,2023.0,0.07358158676487225,0.17733434771030648,242.0
intraday_range,2024.0,-0.004544227172801488,-0.007490134059936904,242.0
intraday_range,2025.0,-0.022769458947901056,-0.05184482680756898,243.0
intraday_range,2026.0,-0.18667043308225867,-0.19892699347780346,97.0
high_low_range_20d,2018.0,0.1794079223261493,0.20313437987088048,224.0
high_low_range_20d,2019.0,0.1596777725399361,0.10584619273523013,244.0
high_low_range_20d,2020.0,-0.2891884631585558,-0.27657031268789867,243.0
high_low_range_20d,2021.0,-0.08410292924143278,-0.09594163525084536,243.0
high_low_range_20d,2022.0,0.16301107887959262,0.08977109203438892,242.0
high_low_range_20d,2023.0,0.19280338648093825,0.2056831794374444,242.0
high_low_range_20d,2024.0,0.06691326521185696,0.2412642723647878,242.0
high_low_range_20d,2025.0,-0.022692125782973416,-0.05449846504841233,243.0
high_low_range_20d,2026.0,-0.38589294134849395,-0.4036792552072375,97.0
intraday_strength,2018.0,0.013525421300910456,0.004578572875619124,243.0
intraday_strength,2019.0,-0.06335609157144452,-0.05195058922428087,244.0
intraday_strength,2020.0,-0.06319106055438281,-0.07080969330654956,243.0
intraday_strength,2021.0,-0.04134416998762768,-0.040041514683815733,243.0
intraday_strength,2022.0,0.00113853024493651,0.026590986354597574,242.0
intraday_strength,2023.0,0.08103989463242002,0.09878837773934757,242.0
intraday_strength,2024.0,0.027006800628647725,0.014249535832829608,242.0
intraday_strength,2025.0,-0.04556613103445012,-0.061163045013769936,243.0
intraday_strength,2026.0,-0.026163423491627615,-0.008323690300862613,97.0
kbar_body,2018.0,0.017022821219301654,0.014894370150543481,243.0
kbar_body,2019.0,-0.046451791319420024,-0.0735004837751239,244.0
kbar_body,2020.0,-0.05516845185718434,-0.06696875757257217,243.0
kbar_body,2021.0,-0.018825325618082485,-0.024563406996653395,243.0
kbar_body,2022.0,-0.08998768791312582,-0.056822903756308586,242.0
kbar_body,2023.0,0.001239254172426677,0.10805995917513088,242.0
kbar_body,2024.0,0.11277038683435152,0.059264872737125544,242.0
kbar_body,2025.0,-0.12927477775363017,-0.13493102911880855,243.0
kbar_body,2026.0,-0.11258088683573039,-0.0985298758678729,97.0
upper_shadow_pct,2018.0,0.1554368770489907,0.1750128535031095,243.0
upper_shadow_pct,2019.0,0.09849276816317591,0.05087669585014263,244.0
upper_shadow_pct,2020.0,-0.08442168765130038,-0.08504797909599474,243.0
upper_shadow_pct,2021.0,0.04094067468978565,0.03156705291544221,243.0
upper_shadow_pct,2022.0,-0.07110477762229146,-0.08027145979525359,242.0
upper_shadow_pct,2023.0,0.11231775136512841,0.12315469898787125,242.0
upper_shadow_pct,2024.0,0.023751669075736198,0.0925571614619009,242.0
upper_shadow_pct,2025.0,-0.02660649436514952,-0.04567647857240024,243.0
upper_shadow_pct,2026.0,-0.1831083437802116,-0.14494792762465808,97.0
lower_shadow_pct,2018.0,0.10343382508050708,0.0818570790737253,243.0
lower_shadow_pct,2019.0,0.05210611271746861,0.0033577328512174685,244.0
lower_shadow_pct,2020.0,-0.05831804078909161,-0.02931208221590732,243.0
lower_shadow_pct,2021.0,-0.003897504348933976,-0.03958962677252971,243.0
lower_shadow_pct,2022.0,0.15718081769212988,0.13782224296092616,242.0
lower_shadow_pct,2023.0,0.10607115273240462,0.07700775348528494,242.0
lower_shadow_pct,2024.0,-0.047768206598643004,0.04812219607006465,242.0
lower_shadow_pct,2025.0,0.13175555934346694,0.0969381067714054,243.0
lower_shadow_pct,2026.0,-0.02845757255963531,-0.0773772735520604,97.0
gap_return,2018.0,0.10745216703168363,0.11913369935462048,242.0
gap_return,2019.0,-0.07001082790397078,-0.047427211910085976,244.0
gap_return,2020.0,-0.04789580113388796,-0.025759141994505675,243.0
gap_return,2021.0,-0.07769900901100577,-0.02396307897920407,243.0
gap_return,2022.0,0.030031447125256593,0.012403833995054033,242.0
gap_return,2023.0,-0.0014646862296768385,0.00195201049830016,242.0
gap_return,2024.0,-0.042670989695040074,-0.001565746321609875,242.0
gap_return,2025.0,0.07330007603104773,0.010454333489994163,243.0
gap_return,2026.0,0.03155650508551303,0.045012525420304116,97.0
gap_abs,2018.0,0.10492862801607648,0.16748895799345892,242.0
gap_abs,2019.0,0.012764160022949696,-0.004903072942908833,244.0
gap_abs,2020.0,-0.07051237775151081,-0.10044392706299128,243.0
gap_abs,2021.0,-0.12308551397480601,-0.11230306713928878,243.0
gap_abs,2022.0,0.04180276672567307,0.09006740680854114,242.0
gap_abs,2023.0,0.017666021061212095,0.09076531175986235,242.0
gap_abs,2024.0,-0.06902696081698599,0.018828755792858608,242.0
gap_abs,2025.0,-0.007914246322118961,0.00641631894600746,243.0
gap_abs,2026.0,-0.10626990552576247,-0.07328507279209899,97.0
gap_risk_20d,2018.0,0.26923678353369646,0.2505065674971879,224.0
gap_risk_20d,2019.0,-0.21688343593585752,-0.26104071275847357,244.0
gap_risk_20d,2020.0,-0.2066672821122678,-0.1697721631084776,243.0
gap_risk_20d,2021.0,-0.21473905189632972,-0.2815252002862371,243.0
gap_risk_20d,2022.0,-0.18055768866333916,-0.20698177648463337,242.0
gap_risk_20d,2023.0,-0.04001035380544215,-0.037263971750868444,242.0
gap_risk_20d,2024.0,-0.049456936853498376,-0.030726316922248094,242.0
gap_risk_20d,2025.0,-0.1086250041564678,-0.15015754976726572,243.0
gap_risk_20d,2026.0,-0.18754329003975517,-0.16242331793263318,97.0
limit_up_20d_count,2018.0,,,224.0
limit_up_20d_count,2019.0,,,244.0
limit_up_20d_count,2020.0,,,243.0
limit_up_20d_count,2021.0,,,243.0
limit_up_20d_count,2022.0,,,242.0
limit_up_20d_count,2023.0,,,242.0
limit_up_20d_count,2024.0,0.02483375513479237,0.07973153315616088,242.0
limit_up_20d_count,2025.0,,,243.0
limit_up_20d_count,2026.0,0.008890267772764408,-0.04186387643951924,97.0
