portfolio,total_return,annual_return,annual_volatility,sharpe,sortino,calmar,max_drawdown,win_rate,profit_loss_ratio,trade_count,avg_holding_days,turnover,single_period_max_loss,max_consecutive_losses,excess_total_return,excess_vs_buy_hold,strategy_name,kind,fast,slow,window,risk_filter,buy_hold_total_return,beats_buy_hold
strategy,1.2822421269805422,0.10708656800972016,0.424544241720235,0.25223888934592537,0.31031400575011775,0.15751799058255245,-0.6798370625074597,0.4736387208297321,1.2313794079826337,91.0,24.304347826086957,91.0,-0.16675690308608548,9.0,-0.8068520938052909,-1.0292332828555395,ma_10_250_close_gt_ma250,ma,10.0,250.0,,close_gt_ma250,2.3114754098360817,False
strategy,1.14441169164181,0.09861674016614153,0.4172794071348608,0.23633263103795948,0.2764636271272136,0.15747916743599102,-0.6262208631895726,0.4657258064516129,1.2780905277730041,93.0,20.25531914893617,93.0,-0.16675690308608548,10.0,-0.8271081068297428,-1.1670637181942718,ma_10_60_gap_risk,ma,10.0,60.0,,gap_risk,2.3114754098360817,False
strategy,1.2494404492382487,0.1051123828787568,0.3861384014039044,0.2722142695380568,0.2951475287217957,0.15589962816900632,-0.674231132641365,0.4737991266375546,1.2492238325950356,75.0,23.263157894736842,75.0,-0.16675690308608548,8.0,-0.8520807963457748,-1.062034960597833,ma_10_250_mdd60_gt_-25,ma,10.0,250.0,,mdd60_gt_-25,2.3114754098360817,False
strategy,0.9687353455717067,0.08710044085300384,0.41950674131399607,0.2076258431036991,0.2378107685838545,0.1504161320623343,-0.5790631607047861,0.465,1.273926645127307,101.0,18.745098039215687,101.0,-0.16675690308608548,8.0,-0.8388338999614724,-1.342740064264375,ma_20_60_gap_risk,ma,20.0,60.0,,gap_risk,2.3114754098360817,False
strategy,0.905065912992068,0.08270328094710622,0.37789234641993064,0.21885407770392545,0.23063347217334784,0.1500150541044253,-0.5512998774745403,0.4716312056737589,1.2456990545500701,93.0,17.148936170212767,93.0,-0.16675690308608548,9.0,-0.8811305112363732,-1.4064094968440137,ma_30_60_close_gt_ma250,ma,30.0,60.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.9218166120759574,0.08387246818048033,0.36789694797013034,0.22797815704437419,0.22732093788576707,0.1467084260661649,-0.5716949627873057,0.4365482233502538,1.4507202087404676,204.0,6.745098039215686,204.0,-0.16675690308608548,11.0,-0.8871118757792205,-1.3896587977601242,ma_60_90_amount_liquidity,ma,60.0,90.0,,amount_liquidity,2.3114754098360817,False
strategy,0.8018412133535944,0.07529269092236124,0.3617984117659431,0.20810674805026524,0.20675923721547043,0.14663242553593117,-0.5134791342854199,0.437094682230869,1.439876969404653,191.0,7.072916666666667,191.0,-0.16675690308608548,9.0,-0.8979134552735188,-1.5096341964824873,ma_30_90_amount_liquidity,ma,30.0,90.0,,amount_liquidity,2.3114754098360817,False
strategy,0.6611516846376588,0.06456883511372324,0.4111121104969937,0.15705894685434088,0.17584977672738708,0.14630377180045714,-0.4413340429923317,0.4759036144578313,1.2036212157982418,89.0,21.31111111111111,89.0,-0.16675690308608548,11.0,-0.8716119128519428,-1.6503237251984229,ma_30_90_none,ma,30.0,90.0,,none,2.3114754098360817,False
strategy,0.6611516846376588,0.06456883511372324,0.4111121104969937,0.15705894685434088,0.17584977672738708,0.14630377180045714,-0.4413340429923317,0.4759036144578313,1.2036212157982418,89.0,21.31111111111111,89.0,-0.16675690308608548,11.0,-0.8716119128519428,-1.6503237251984229,ma_30_90_limit_tradable,ma,30.0,90.0,,limit_tradable,2.3114754098360817,False
strategy,1.172043889947906,0.10035227271127178,0.41758373289653083,0.24031652769418854,0.2910528550122292,0.14434016643855227,-0.6952484203625553,0.4712134632418069,1.241225038303009,91.0,23.695652173913043,91.0,-0.16675690308608548,9.0,-0.8248121554128093,-1.1394315198881757,ma_20_250_close_gt_ma250,ma,20.0,250.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.8347403692468949,0.07769408868140126,0.41638547008130206,0.18659173833859038,0.21408833200695396,0.14118396622224091,-0.550303910283277,0.47070506454816285,1.2374559963814558,101.0,18.92156862745098,101.0,-0.16675690308608548,9.0,-0.8530004086306242,-1.4767350405891868,ma_30_60_limit_tradable,ma,30.0,60.0,,limit_tradable,2.3114754098360817,False
strategy,0.8714009179181612,0.08032596856855267,0.3792228693820891,0.21181731128040063,0.21600643722245574,0.1409100969992127,-0.5700511906467673,0.4409722222222222,1.4117323216129485,229.0,6.547826086956522,229.0,-0.16675690308608548,15.0,-0.8824538209232354,-1.4400744919179205,momentum_120_amount_liquidity,momentum,,,120.0,amount_liquidity,2.3114754098360817,False
strategy,0.8671840943733278,0.08002555300981151,0.4029540014106083,0.19859724119792482,0.22097693710881414,0.14067540564283748,-0.5688666945307368,0.4602332979851538,1.2977182887054297,142.0,12.352112676056338,142.0,-0.16675690308608548,9.0,-0.8633388372819085,-1.444291315462754,momentum_60_close_gt_ma120,momentum,,,60.0,close_gt_ma120,2.3114754098360817,False
strategy,1.0217038364269464,0.09066456389415012,0.38319555342824824,0.23660129425569307,0.2515365976164137,0.14049314576324137,-0.6453308693574117,0.4677033492822967,1.2757063990547488,73.0,21.756756756756758,73.0,-0.16675690308608548,10.0,-0.86951299352593,-1.2897715734091353,ma_10_60_mdd60_gt_-25,ma,10.0,60.0,,mdd60_gt_-25,2.3114754098360817,False
strategy,0.7828673189743693,0.07389020132890622,0.3820733626838567,0.19339270555232616,0.2058884674757778,0.1363030786088215,-0.5421022186957711,0.4623529411764706,1.2857798249534533,95.0,16.833333333333332,95.0,-0.16675690308608548,9.0,-0.8858145828752293,-1.5286080908617123,ma_20_60_close_gt_ma250,ma,20.0,60.0,,close_gt_ma250,2.3114754098360817,False
strategy,1.110425497209926,0.096455032007561,0.42482995657573885,0.2270438572294159,0.2818739531381261,0.1358342898076082,-0.710093395004878,0.46928327645051193,1.2462224882109765,101.0,22.137254901960784,101.0,-0.16675690308608548,15.0,-0.8210974142855659,-1.2010499126261558,ma_5_250_close_gt_ma250,ma,5.0,250.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.7564045638856702,0.07191214585559891,0.41555936764716894,0.173049030906833,0.19589418411157364,0.13523978627620736,-0.5317380915459962,0.4690982776089159,1.2430378832085804,95.0,19.708333333333332,95.0,-0.16675690308608548,10.0,-0.8600867677143201,-1.5550708459504115,ma_20_90_limit_tradable,ma,20.0,90.0,,limit_tradable,2.3114754098360817,False
strategy,1.1155837387091672,0.09678508013347797,0.42553931501555275,0.22744098304980503,0.28441602793422355,0.13393974506238476,-0.7226016451531891,0.46975973487986744,1.242546198233146,91.0,25.41304347826087,91.0,-0.16675690308608548,9.0,-0.819769841251949,-1.1958916711269145,ma_30_250_limit_tradable,ma,30.0,250.0,,limit_tradable,2.3114754098360817,False
strategy,1.0363508842099187,0.09163567340131484,0.3861143696795919,0.23732779869694204,0.2573558229704132,0.1275206771170664,-0.7185946269497264,0.47194719471947194,1.2487835614848701,73.0,23.756756756756758,73.0,-0.16675690308608548,8.0,-0.8661629392761878,-1.275124525626163,ma_5_250_mdd60_gt_-25,ma,5.0,250.0,,mdd60_gt_-25,2.3114754098360817,False
strategy,0.6613778499491811,0.06458670345272743,0.40086111339846425,0.16111990236510398,0.1841388067230683,0.1271798224324837,-0.5078376602311641,0.459,1.2873285199708462,113.0,16.649122807017545,113.0,-0.16675690308608548,14.0,-0.880157871069805,-1.6500975598869005,ma_30_180_close_gt_ma120,ma,30.0,180.0,,close_gt_ma120,2.3114754098360817,False
strategy,0.9461338168253635,0.08555399178823775,0.3747781846863856,0.22827900684728844,0.24270714355954967,0.12442000058468082,-0.6876224994872051,0.4738562091503268,1.2328643700164617,67.0,26.176470588235293,67.0,-0.16675690308608548,8.0,-0.8808934259715034,-1.3653415930107182,ma_20_250_mdd60_gt_-25,ma,20.0,250.0,,mdd60_gt_-25,2.3114754098360817,False
strategy,0.8215603187703373,0.07673660980851094,0.4194921317929206,0.18292741148811686,0.2159199372945441,0.12253920991655119,-0.6262208631895727,0.462,1.2811222760279444,97.0,19.551020408163264,97.0,-0.16675690308608548,10.0,-0.8509250947723156,-1.4899150910657444,ma_10_60_limit_tradable,ma,10.0,60.0,,limit_tradable,2.3114754098360817,False
strategy,0.6764831325232514,0.06577530580890079,0.4175688837021018,0.1575196533461665,0.1800826958688411,0.11952541964501395,-0.550303910283277,0.47070506454816285,1.229296509548609,99.0,19.32,99.0,-0.16675690308608548,9.0,-0.8646335507012155,-1.6349922773128303,ma_30_60_none,ma,30.0,60.0,,none,2.3114754098360817,False
strategy,0.60796511816839,0.06030635533000028,0.3874161285057151,0.15566299617572749,0.17002949407568477,0.11902781225196361,-0.5066576809993028,0.46170212765957447,1.2735931724825102,109.0,16.2,109.0,-0.16675690308608548,14.0,-0.8935798191288213,-1.7035102916676916,ma_60_180_close_gt_ma120,ma,60.0,180.0,,close_gt_ma120,2.3114754098360817,False
strategy,0.7933826099987267,0.07466906537149476,0.42068546598562223,0.17749380810328905,0.21116187883310295,0.11848427806629776,-0.630202306923065,0.4638671875,1.2695925999121487,105.0,18.471698113207548,105.0,-0.16675690308608548,11.0,-0.8520659002436596,-1.518092799837355,ma_5_90_limit_tradable,ma,5.0,90.0,,limit_tradable,2.3114754098360817,False
strategy,0.9331020959887759,0.08465515999639739,0.42669947222115745,0.1983952770218586,0.24715444385403804,0.11715328987169794,-0.7226016451531891,0.46975973487986744,1.2352942030924372,89.0,26.0,89.0,-0.16675690308608548,9.0,-0.8340327587375693,-1.3783733138473058,ma_30_250_none,ma,30.0,250.0,,none,2.3114754098360817,False
strategy,0.7060981289032784,0.06807864933784491,0.3799755746935236,0.17916585662842938,0.19128613057028346,0.11690860054043939,-0.5823237043565165,0.47533632286995514,1.2126595248893202,85.0,19.906976744186046,85.0,-0.16675690308608548,13.0,-0.892227376113826,-1.6053772809328033,ma_30_90_close_gt_ma250,ma,30.0,90.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.7355788127279423,0.07033699119023451,0.382416564267488,0.18392767929643358,0.1929436226994937,0.1150919238633044,-0.611137504954512,0.4667458432304038,1.263724901985337,75.0,21.31578947368421,75.0,-0.16675690308608548,8.0,-0.8885367158776954,-1.5758965971081393,ma_20_60_mdd60_gt_-25,ma,20.0,60.0,,mdd60_gt_-25,2.3114754098360817,False
strategy,0.7803067211929735,0.07369992907986411,0.42032073638577916,0.17534212019513779,0.1999107954449929,0.11496864143571431,-0.6410437503610413,0.46912350597609564,1.2437024884105978,97.0,19.632653061224488,97.0,-0.16675690308608548,9.0,-0.8535358064293949,-1.5311686886431082,ma_10_90_gap_risk,ma,10.0,90.0,,gap_risk,2.3114754098360817,False
strategy,0.6723328816158356,0.06544966994439383,0.42170607103175134,0.15520210506873627,0.17938613963049932,0.11302682399055414,-0.5790631607047861,0.46130952380952384,1.2769394271381724,105.0,18.150943396226417,105.0,-0.16675690308608548,9.0,-0.8610355832849881,-1.639142528220246,ma_20_60_limit_tradable,ma,20.0,60.0,,limit_tradable,2.3114754098360817,False
strategy,0.604904254900025,0.0600573085144378,0.41674454840463027,0.14411060383236565,0.16255981035630931,0.11294528165139502,-0.5317380915459962,0.4690982776089159,1.234720631317662,93.0,20.148936170212767,93.0,-0.16675690308608548,10.0,-0.8711591148791848,-1.7065711549360567,ma_20_90_none,ma,20.0,90.0,,none,2.3114754098360817,False
strategy,0.8337854640993658,0.0776249215329794,0.3850508326527916,0.20159655544226654,0.2098558720917847,0.11246553158107903,-0.690210773396094,0.4727932285368803,1.2396262052350313,69.0,22.82857142857143,69.0,-0.16675690308608548,8.0,-0.8802551300927978,-1.4776899457367159,ma_10_90_mdd60_gt_-25,ma,10.0,90.0,,mdd60_gt_-25,2.3114754098360817,False
strategy,0.6740514535536399,0.06558459792412252,0.33411963610249207,0.19629076186352687,0.2058876677034876,0.11179691671756325,-0.5866404892883705,0.4297619047619048,1.46807752563201,204.0,7.2745098039215685,204.0,-0.1539162112932606,13.0,-0.9189864118412499,-1.6374239562824418,momentum_20_vol_pct_lt_80,momentum,,,20.0,vol_pct_lt_80,2.3114754098360817,False
strategy,0.6363259991811963,0.06259437698986581,0.3809300196768725,0.16431988490421962,0.17630242287780248,0.10972362448586881,-0.5704731071650597,0.45966850828729283,1.2880175294541056,105.0,16.150943396226417,105.0,-0.16675690308608548,14.0,-0.8960058548193249,-1.6751494106548854,ma_60_250_close_gt_ma120,ma,60.0,250.0,,close_gt_ma120,2.3114754098360817,False
strategy,0.7834477108231863,0.07393329563011997,0.3741890184648945,0.1975827509140443,0.20296910670166446,0.1095000804395906,-0.675189418430681,0.44693396226415094,1.372674218311834,162.0,9.518518518518519,162.0,-0.16675690308608548,9.0,-0.8912596499819887,-1.5280276990128954,momentum_20_close_gt_ma250,momentum,,,20.0,close_gt_ma250,2.3114754098360817,False
strategy,0.7032064501231052,0.0678552963245278,0.38467999053015184,0.1763941405712632,0.1890082725690273,0.10897384633142752,-0.6226750601989045,0.4735099337748344,1.2207369866339899,86.0,20.209302325581394,86.0,-0.16675690308608548,9.0,-0.8891955576000092,-1.6082689597129765,ma_60_90_close_gt_ma250,ma,60.0,90.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.6896122709389136,0.06680080698948432,0.42196501925836916,0.15830887381823985,0.18767787281715692,0.10796762123843226,-0.6187114824171549,0.46439024390243905,1.2613810701492483,103.0,18.865384615384617,103.0,-0.16675690308608548,10.0,-0.8594185375453943,-1.621863138897168,ma_5_90_none,ma,5.0,90.0,,none,2.3114754098360817,False
strategy,0.6706584919401886,0.06531809382170262,0.3664193794881801,0.17826047823382016,0.17963334789908292,0.10714689477110383,-0.6096125693725478,0.43508771929824563,1.43327000274624,233.0,6.333333333333333,233.0,-0.16675690308608548,15.0,-0.9029083951096569,-1.6408169178958931,ma_30_250_amount_liquidity,ma,30.0,250.0,,amount_liquidity,2.3114754098360817,False
strategy,0.8530987006042203,0.07901774899433955,0.4217108996080696,0.18737421552958958,0.22456184542168375,0.10672272595263148,-0.7404022741080594,0.4673321234119782,1.2485827657863615,107.0,19.574074074074073,107.0,-0.16675690308608548,9.0,-0.8462759897843439,-1.4583767092318614,ma_5_180_close_gt_ma250,ma,5.0,180.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.8308950922764613,0.07741536909252722,0.3995864933372441,0.19373870334298307,0.22289738305743545,0.10473841658162904,-0.7391306038333385,0.4688995215311005,1.2427549013046835,91.0,21.847826086956523,91.0,-0.16675690308608548,9.0,-0.8690303168886563,-1.4805803175596204,ma_60_250_close_gt_ma250,ma,60.0,250.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.6621593431330943,0.06464842942394355,0.3776355330671669,0.17119265472416514,0.17368624881711822,0.10398487981575544,-0.6217099018481362,0.4699248120300752,1.2453817941488659,67.0,22.647058823529413,67.0,-0.16675690308608548,11.0,-0.8963777384542094,-1.6493160667029874,ma_20_90_mdd60_gt_-25,ma,20.0,90.0,,mdd60_gt_-25,2.3114754098360817,False
strategy,0.664439939557032,0.06482841619590407,0.4206668205220718,0.15410869845986014,0.18119683580414714,0.1035232455618121,-0.6262208631895727,0.462,1.272710132170403,95.0,19.979166666666668,95.0,-0.16675690308608548,10.0,-0.8627224714556013,-1.6470354702790497,ma_10_60_none,ma,10.0,60.0,,none,2.3114754098360817,False
strategy,0.5610261370905403,0.05644061663535482,0.39125225801526897,0.1442563345746932,0.15985989122372454,0.10207275253644958,-0.5529449851487076,0.45771670190274844,1.291207307969834,111.0,16.0,111.0,-0.16675690308608548,14.0,-0.8941449320578067,-1.7504492727455414,ma_60_120_close_gt_ma120,ma,60.0,120.0,,close_gt_ma120,2.3114754098360817,False
strategy,0.6793025284655398,0.06599611759082258,0.37425901835023634,0.17633808233062423,0.1838452425627616,0.0995654814462141,-0.6628413445323829,0.4518779342723005,1.3391835020105585,143.0,10.916666666666666,143.0,-0.16675690308608548,10.0,-0.897455679240725,-1.6321728813705418,momentum_40_mdd60_gt_-25,momentum,,,40.0,mdd60_gt_-25,2.3114754098360817,False
strategy,0.7202534514055348,0.0691672395300511,0.3749350766030218,0.18447791056712684,0.19521239111435207,0.09747516180716279,-0.7095883530502483,0.47161572052401746,1.2313435806069504,69.0,25.34285714285714,69.0,-0.16675690308608548,8.0,-0.8946440886228425,-1.591221958430547,ma_30_250_mdd60_gt_-25,ma,30.0,250.0,,mdd60_gt_-25,2.3114754098360817,False
strategy,0.5960609590776293,0.059335427902858395,0.3825302777780641,0.1551130233337596,0.1581324881614389,0.09699202626435799,-0.6117557307353894,0.42712294043092525,1.4793131264497725,203.0,6.7745098039215685,203.0,-0.16675690308608548,9.0,-0.8975707432847311,-1.7154144507584523,ma_10_60_amount_liquidity,ma,10.0,60.0,,amount_liquidity,2.3114754098360817,False
strategy,0.5280842537648867,0.05366630450607901,0.4228736698267931,0.12690859785160058,0.1461662516647125,0.0926778081354044,-0.5790631607047861,0.46130952380952384,1.2686215103145846,103.0,18.51923076923077,103.0,-0.16675690308608548,9.0,-0.8720328438034917,-1.783391156071195,ma_20_60_none,ma,20.0,60.0,,none,2.3114754098360817,False
strategy,0.576882212147839,0.05775773394529082,0.38594788492486853,0.14965164003045223,0.15630615220272848,0.09206356703377504,-0.6273679785196835,0.4326923076923077,1.4423511010379475,213.0,6.813084112149533,213.0,-0.16675690308608548,9.0,-0.8965836315963898,-1.7345931976882427,ma_5_90_amount_liquidity,ma,5.0,90.0,,amount_liquidity,2.3114754098360817,False
strategy,0.5479458803806636,0.05534521975457207,0.38681071872917866,0.14308088446049871,0.15373009770253918,0.0902364274024616,-0.6133356710558588,0.46906636670416196,1.2340138926713637,89.0,18.88888888888889,89.0,-0.16675690308608548,9.0,-0.8979474096380052,-1.763529529455418,ma_20_90_close_gt_ma250,ma,20.0,90.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.4983090318092218,0.05111319350349275,0.39220326832321956,0.13032322173656577,0.1428620518886629,0.0873835023120603,-0.5849295593687635,0.45554335894621295,1.3011082114699233,112.0,15.357142857142858,112.0,-0.16675690308608548,14.0,-0.8976660278560126,-1.8131663780268599,ma_60_90_close_gt_ma120,ma,60.0,90.0,,close_gt_ma120,2.3114754098360817,False
strategy,0.4778593530117745,0.049333820067900325,0.39572134080601645,0.12466808074443446,0.13867417183348368,0.08290004700338431,-0.5951000252857073,0.46097814776274715,1.2673738180527623,107.0,16.88888888888889,107.0,-0.16675690308608548,14.0,-0.8968767496286902,-1.8336160568243072,ma_30_250_close_gt_ma120,ma,30.0,250.0,,close_gt_ma120,2.3114754098360817,False
strategy,0.5122730822654618,0.05231604373173693,0.4225136571086746,0.12382095312550036,0.1424666159053045,0.081610722672629,-0.6410437503610409,0.4654150197628458,1.2468587328794305,101.0,18.980392156862745,101.0,-0.16675690308608548,9.0,-0.8737122060761646,-1.79920232757062,ma_10_90_limit_tradable,ma,10.0,90.0,,limit_tradable,2.3114754098360817,False
strategy,0.5320294173641895,0.054001308100295464,0.4002353445880609,0.13492388623467497,0.1506281016772365,0.0808327612175689,-0.6680621481548294,0.4635691657866948,1.2587009967079004,101.0,17.725490196078432,101.0,-0.16675690308608548,10.0,-0.88992178842054,-1.7794459924718922,ma_5_90_close_gt_ma250,ma,5.0,90.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.572513529716058,0.05739600346681639,0.4135020815132842,0.13880463009222477,0.16498047277476108,0.07563045939077909,-0.7589006324853046,0.46835443037974683,1.2290512763416985,89.0,23.733333333333334,89.0,-0.16675690308608548,9.0,-0.8766820305999707,-1.7389618801200237,ma_30_250_close_gt_ma250,ma,30.0,250.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.40300192293520953,0.04263061048097505,0.3342563461536466,0.12753867195502452,0.13551906811887265,0.07473750351089675,-0.5704045288957169,0.4552332912988651,1.298812609218606,108.0,13.75925925925926,108.0,-0.11015806886410973,12.0,-0.93198951690753,-1.9084734869008722,ma_5_90_vol_pct_lt_80,ma,5.0,90.0,,vol_pct_lt_80,2.3114754098360817,False
strategy,0.46306604736316115,0.04803311481024397,0.3964846673528381,0.12114747117698382,0.133453870091931,0.07099582637619177,-0.6765625144741145,0.46466809421841543,1.2486443526737043,101.0,17.45098039215686,101.0,-0.16675690308608548,9.0,-0.8974161942440433,-1.8484093624729205,ma_10_90_close_gt_ma250,ma,10.0,90.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.3951904964811892,0.04191317218670565,0.41704783074452756,0.10049967676820395,0.11840486625445865,0.0697506059584363,-0.6009004740644304,0.4442361761949391,1.3485603896918912,185.0,10.56989247311828,185.0,-0.16675690308608548,13.0,-0.8878329846069216,-1.9162849133548925,momentum_40_gap_risk,momentum,,,40.0,gap_risk,2.3114754098360817,False
strategy,0.33257646965609466,0.03603160375521197,0.33205911583899783,0.10850960577959935,0.10658092318679482,0.06798509802385938,-0.5299926719612389,0.47066326530612246,1.2138910735242958,94.0,15.76595744680851,94.0,-0.12891207153502238,11.0,-0.9361771097529799,-1.978898940179987,ma_30_90_vol_pct_lt_80,ma,30.0,90.0,,vol_pct_lt_80,2.3114754098360817,False
strategy,0.3818305612513775,0.04067792993839392,0.4236778351532153,0.09601146570172475,0.11009245415116822,0.06345577804242501,-0.6410437503610409,0.4654150197628458,1.2387886779744108,99.0,19.38,99.0,-0.16675690308608548,9.0,-0.8837062736433728,-1.9296448485847042,ma_10_90_none,ma,10.0,90.0,,none,2.3114754098360817,False
strategy,0.413020522651228,0.043545657409163496,0.366290033140301,0.11888299836016585,0.11789635277360253,0.06138204356689864,-0.7094201313402714,0.44362745098039214,1.3667835836773423,156.0,9.525641025641026,156.0,-0.16675690308608548,9.0,-0.9177850708102889,-1.8984548871848537,momentum_20_mdd60_gt_-25,momentum,,,20.0,mdd60_gt_-25,2.3114754098360817,False
strategy,0.3759073117445957,0.04012692092623804,0.3906665378324865,0.1027139952883398,0.10452806127218275,0.060896537411107426,-0.6589360024748954,0.46006749156355453,1.2708443794559192,134.0,12.343283582089553,134.0,-0.16675690308608548,10.0,-0.906967552213538,-1.935568098091486,momentum_60_mdd60_gt_-25,momentum,,,60.0,mdd60_gt_-25,2.3114754098360817,False
strategy,0.4059073689677064,0.04289656706967482,0.3769242434167465,0.11380686654916543,0.11864489732885394,0.05820097490073386,-0.737042070907543,0.46682750301568154,1.2399271810349488,77.0,20.41025641025641,77.0,-0.16675690308608548,8.0,-0.912793855712085,-1.9055680408683753,ma_5_60_mdd60_gt_-25,ma,5.0,60.0,,mdd60_gt_-25,2.3114754098360817,False
strategy,0.2987406526763319,0.032751695460118135,0.4073648203206771,0.08039892947637461,0.09166199184661784,0.05256204978826549,-0.6231053695974766,0.4569471624266145,1.273785193768858,131.0,14.590909090909092,131.0,-0.16675690308608548,14.0,-0.9022866849078569,-2.01273475715975,momentum_120_close_gt_ma120,momentum,,,120.0,close_gt_ma120,2.3114754098360817,False
strategy,0.2692958803851875,0.0298358950304618,0.3269038998868357,0.09126809145069878,0.0944428694225288,0.051751454295829884,-0.5765228327673483,0.45152722443559096,1.3058256141033175,102.0,13.803921568627452,102.0,-0.11015806886410973,10.0,-0.940855713083402,-2.042179529450894,ma_10_60_vol_pct_lt_80,ma,10.0,60.0,,vol_pct_lt_80,2.3114754098360817,False
strategy,0.29270488865181754,0.032158754011279767,0.42954833407098736,0.07486643867641027,0.08452071794534106,0.051183897528274534,-0.6282982649673157,0.45706371191135736,1.273948760615,170.0,11.811764705882354,170.0,-0.16675690308608548,10.0,-0.886755343543017,-2.018770521184264,momentum_60_gap_risk,momentum,,,60.0,gap_risk,2.3114754098360817,False
strategy,0.29338201121372776,0.03222539391257806,0.3814052794608662,0.08449121091907832,0.08613761675869142,0.050616949498494754,-0.6366522327375018,0.4275,1.4481922926611077,205.0,6.805825242718447,205.0,-0.16675690308608548,9.0,-0.9175781457349961,-2.018093398622354,ma_5_60_amount_liquidity,ma,5.0,60.0,,amount_liquidity,2.3114754098360817,False
strategy,0.31919284664048786,0.03474307510117414,0.3914574787835608,0.08875312641653167,0.09573948250771147,0.049926812111993984,-0.6958801019227855,0.4583333333333333,1.2702552378431284,144.0,12.069444444444445,144.0,-0.16675690308608548,9.0,-0.910477475874474,-1.9922825631955938,momentum_60_close_gt_ma250,momentum,,,60.0,close_gt_ma250,2.3114754098360817,False
strategy,0.26990659828010855,0.02989697149207382,0.38906167748822834,0.07684378396013676,0.08160681250134594,0.046786095719918125,-0.6390140282499756,0.461271676300578,1.254069723779768,97.0,16.775510204081634,97.0,-0.16675690308608548,12.0,-0.9150841324404209,-2.0415688115559734,ma_10_60_close_gt_ma250,ma,10.0,60.0,,close_gt_ma250,2.3114754098360817,False
strategy,0.23706397055665152,0.02657530794569385,0.3775029676945054,0.07039761331677778,0.07195149775814078,0.045002505485974786,-0.590529519605884,0.41454545454545455,1.5202721591722852,251.0,5.579365079365079,251.0,-0.16675690308608548,11.0,-0.9230534119864962,-2.07441143927943,momentum_40_amount_liquidity,momentum,,,40.0,amount_liquidity,2.3114754098360817,False
strategy,0.20475078718770678,0.023230859979043617,0.32880809329823846,0.07065172802170826,0.06988837733369771,0.039408045606069336,-0.5894953586702552,0.46173800259403375,1.2454941915522022,110.0,13.090909090909092,110.0,-0.12891207153502238,8.0,-0.9433027909081099,-2.106724622648375,ma_30_60_vol_pct_lt_80,ma,30.0,60.0,,vol_pct_lt_80,2.3114754098360817,False
strategy,0.1998634500061902,0.02271818521545188,0.3386414703330901,0.06708624668179629,0.06732391848460777,0.0375440748350073,-0.6051070725617858,0.4585987261146497,1.2616240614731213,106.0,13.867924528301886,106.0,-0.12891207153502238,11.0,-0.9404326914654743,-2.1116119598298915,ma_10_90_vol_pct_lt_80,ma,10.0,90.0,,vol_pct_lt_80,2.3114754098360817,False
strategy,0.20209047791272683,0.022952023910494335,0.41300104462843384,0.05557376720715965,0.0643624739841356,0.03266614163256384,-0.702624269761146,0.46053946053946054,1.2496922276795277,101.0,18.764705882352942,101.0,-0.16675690308608548,10.0,-0.9059458410591451,-2.109384931923355,ma_5_60_gap_risk,ma,5.0,60.0,,gap_risk,2.3114754098360817,False
strategy,0.16188919566996884,0.018671148020185546,0.41916494006443517,0.044543677763973694,0.05288921386361846,0.030462217448987382,-0.6129280657736953,0.441340782122905,1.346244807396842,187.0,10.52127659574468,187.0,-0.16675690308608548,13.0,-0.9052513515923644,-2.1495862141661126,momentum_40_limit_tradable,momentum,,,40.0,limit_tradable,2.3114754098360817,False
strategy,0.15096149586507845,0.01748506501171576,0.3313088988066975,0.05277571799216126,0.051733001292264935,0.030073560730098144,-0.5814098692416028,0.4588235294117647,1.2551054048142782,102.0,14.058823529411764,102.0,-0.12891207153502238,15.0,-0.9451094951904266,-2.1605139139710032,ma_20_90_vol_pct_lt_80,ma,20.0,90.0,,vol_pct_lt_80,2.3114754098360817,False
strategy,0.09465890409002675,0.011212881976069289,0.42044566104412745,0.026669039581056472,0.03155832755742961,0.01866013168574569,-0.6009004740644307,0.4418604651162791,1.337761724548747,185.0,10.655913978494624,185.0,-0.16675690308608548,13.0,-0.9099605595959172,-2.216816505746055,momentum_40_none,momentum,,,40.0,none,2.3114754098360817,False
strategy,0.06498931985416179,0.007792988455352923,0.43158056871186423,0.018056856634237742,0.020554285115432582,0.012448953235003661,-0.6259954799605792,0.45321100917431195,1.2764083584226291,174.0,11.597701149425287,174.0,-0.16675690308608548,12.0,-0.9053800363549706,-2.2464860899819197,momentum_60_limit_tradable,momentum,,,60.0,limit_tradable,2.3114754098360817,False
